CensusTime	AgeH	Chamber	Collective	UniqueName	Transfer	Deaths	Carried	Censored	IntDeaths	Flag1	Flag2	N
11/9/17 3:34 PM	1103.17	2	2	Ral_385	Y	4	0	0	4	0	0	11
11/9/17 3:34 PM	1103.17	4	4	Ral_26	Y	1	0	0	1	0	0	1
11/9/17 3:34 PM	1103.17	6	6	Ral_443	Y	0	0	0	0	0	0	24
11/9/17 3:34 PM	1103.17	9	9	Ral_93	Y	0	0	0	0	0	0	0
11/9/17 3:34 PM	1103.17	10	10	Ral_703	Y	3	0	0	3	0	0	9
11/9/17 3:34 PM	1103.17	12	12	Ral_26	Y	3	0	0	3	0	0	2
11/9/17 3:34 PM	1103.17	16	16	Ral_441	Y	0	0	1	0	0	0	23
11/9/17 3:34 PM	1103.17	21	21	Ral_443	Y	0	0	0	0	0	0	23
11/9/17 3:34 PM	1103.17	23	23	Ral_26	Y	0	0	0	0	0	0	3
11/9/17 3:34 PM	1103.17	25	25	Ral_38	Y	0	0	0	0	0	0	19
11/9/17 3:34 PM	1103.17	34	34	Ral_426	Y	0	0	0	0	0	0	21
11/9/17 3:34 PM	1103.17	39	39	Ral_502	Y	0	0	0	0	0	0	24
11/9/17 3:34 PM	1103.17	49	49	Ral_93	Y	7	0	0	7	0	0	0
11/9/17 3:34 PM	1103.17	50	50	Ral_443	Y	0	0	0	0	0	0	23
11/9/17 3:34 PM	1103.17	55	55	Ral_502	Y	0	0	0	0	0	0	19
11/9/17 3:34 PM	1103.17	60	60	Ral_93	Y	1	0	0	1	0	0	0
11/9/17 3:34 PM	1103.17	69	69	Ral_385	Y	0	0	0	0	0	0	2
11/9/17 3:34 PM	1103.17	72	72	Ral_426	Y	3	0	0	3	0	0	18
11/9/17 3:34 PM	1103.17	74	74	Ral_703	Y	0	0	0	0	0	0	4
11/9/17 3:34 PM	1103.17	79	79	Ral_441	Y	0	0	0	0	0	0	22
11/9/17 3:34 PM	1103.17	84	84	Ral_426	Y	3	0	1	3	0	0	16
11/9/17 3:34 PM	1103.17	91	91	Ral_38	Y	0	0	0	0	0	0	23
11/9/17 3:34 PM	1103.17	93	93	Ral_426	Y	0	0	0	0	0	0	23
11/9/17 3:34 PM	1103.17	97	97	Ral_93	Y	1	0	1	1	0	0	0
11/9/17 3:34 PM	1103.17	101	101	Ral_440	Y	0	0	0	0	0	0	16
11/9/17 3:34 PM	1103.17	104	104	Ral_385	Y	3	0	0	3	0	0	21
11/9/17 3:34 PM	1103.17	111	111	Ral_426	Y	0	0	0	0	0	0	19
11/9/17 3:34 PM	1103.17	120	120	Ral_38	Y	0	0	0	0	0	0	22
11/9/17 3:34 PM	1103.17	126	126	Ral_441	Y	0	0	0	0	0	0	20
11/9/17 3:34 PM	1103.17	132	132	Ral_703	Y	2	0	0	2	0	0	8
11/9/17 3:34 PM	1103.17	136	136	Ral_385	Y	6	0	0	6	0	0	13
11/9/17 3:34 PM	1103.17	142	142	Ral_38	Y	0	0	0	0	0	0	23
11/9/17 3:34 PM	1103.17	148	148	Ral_101	Y	0	0	0	0	0	0	23
11/9/17 3:34 PM	1103.17	151	151	Ral_38	Y	0	0	0	0	0	0	24
11/9/17 3:34 PM	1103.17	177	177	Ral_440	Y	0	0	0	0	0	0	7
11/9/17 3:34 PM	1103.17	186	186	Ral_703	Y	0	0	0	0	0	0	1
11/9/17 3:34 PM	1103.17	187	187	Ral_440	Y	1	0	0	1	0	0	10
11/9/17 3:34 PM	1103.17	192	192	Ral_441	Y	0	0	0	0	0	0	24
11/9/17 3:34 PM	1103.17	194	194	Ral_502	Y	0	0	0	0	0	0	19
11/9/17 3:34 PM	1103.17	196	196	Ral_441	Y	0	0	0	0	0	0	19
11/9/17 3:34 PM	1103.17	204	204	Ral_440	Y	0	0	0	0	0	0	16
11/9/17 3:34 PM	1103.17	213	213	Ral_502	Y	0	0	0	0	0	0	16
11/9/17 3:34 PM	1103.17	221	221	Ral_703	Y	1	0	0	1	0	0	4
11/9/17 3:34 PM	1103.17	222	222	Ral_26	Y	0	1	0	1	0	0	3
11/9/17 3:34 PM	1103.17	224	224	Ral_101	Y	0	0	0	0	0	0	21
11/9/17 3:34 PM	1103.17	225	225	Ral_26	Y	0	0	0	0	0	0	0
11/9/17 3:34 PM	1103.17	230	230	Ral_101	Y	0	0	0	0	0	0	23
11/9/17 3:34 PM	1103.17	232	232	Ral_101	Y	0	0	0	0	0	0	23
11/9/17 3:34 PM	1103.17	234	234	Ral_385	Y	6	0	2	6	0	0	7
11/9/17 3:34 PM	1103.17	252	252	Ral_440	Y	3	0	0	3	0	0	13
11/9/17 3:34 PM	1103.17	257	257	Ral_101	Y	0	0	0	0	0	0	23
11/9/17 3:34 PM	1103.17	259	259	Ral_443	Y	0	0	0	0	0	0	24
11/9/17 3:34 PM	1103.17	260	260	Ral_443	Y	0	0	0	0	0	0	22
11/9/17 3:34 PM	1103.17	275	275	Ral_502	Y	0	0	0	0	0	0	22
11/11/17 12:44 PM	1148.34	1	1	Ral_93	Y	0	0	0	0	0	0	0
11/11/17 12:44 PM	1148.34	2	2	Ral_385	Y	6	0	0	6	0	0	5
11/11/17 12:44 PM	1148.34	4	4	Ral_26	Y	1	0	0	1	0	0	0
11/11/17 12:44 PM	1148.34	6	6	Ral_443	Y	0	0	0	0	0	0	24
11/11/17 12:44 PM	1148.34	9	9	Ral_93	Y	0	0	0	0	0	0	0
11/11/17 12:44 PM	1148.34	10	10	Ral_703	Y	3	0	3	3	0	0	3
11/11/17 12:44 PM	1148.34	12	12	Ral_26	Y	0	0	0	0	0	0	2
11/11/17 12:44 PM	1148.34	16	16	Ral_441	Y	0	0	0	0	0	0	23
11/11/17 12:44 PM	1148.34	21	21	Ral_443	Y	0	0	0	0	0	0	23
11/11/17 12:44 PM	1148.34	23	23	Ral_26	Y	1	0	0	1	0	0	2
11/11/17 12:44 PM	1148.34	25	25	Ral_38	Y	0	0	0	0	0	0	19
11/11/17 12:44 PM	1148.34	34	34	Ral_426	Y	1	0	0	1	0	0	20
11/11/17 12:44 PM	1148.34	39	39	Ral_502	Y	0	0	0	0	0	0	24
11/11/17 12:44 PM	1148.34	49	49	Ral_93	Y	0	0	0	0	0	0	0
11/11/17 12:44 PM	1148.34	50	50	Ral_443	Y	0	0	0	0	0	0	23
11/11/17 12:44 PM	1148.34	55	55	Ral_502	Y	0	0	0	0	0	0	19
11/11/17 12:44 PM	1148.34	60	60	Ral_93	Y	0	0	0	0	0	0	0
11/11/17 12:44 PM	1148.34	69	69	Ral_385	Y	1	1	0	2	0	0	0
11/11/17 12:44 PM	1148.34	72	72	Ral_426	Y	4	0	0	4	0	0	14
11/11/17 12:44 PM	1148.34	74	74	Ral_703	Y	4	0	0	4	0	0	0
11/11/17 12:44 PM	1148.34	79	79	Ral_441	Y	0	0	0	0	0	0	22
11/11/17 12:44 PM	1148.34	84	84	Ral_426	Y	5	0	0	5	0	0	11
11/11/17 12:44 PM	1148.34	91	91	Ral_38	Y	0	0	1	0	0	0	22
11/11/17 12:44 PM	1148.34	93	93	Ral_426	Y	1	0	0	1	0	0	22
11/11/17 12:44 PM	1148.34	97	97	Ral_93	Y	0	0	0	0	0	0	0
11/11/17 12:44 PM	1148.34	101	101	Ral_440	Y	0	0	2	0	0	0	14
11/11/17 12:44 PM	1148.34	104	104	Ral_385	Y	6	2	0	8	0	0	13
11/11/17 12:44 PM	1148.34	111	111	Ral_426	Y	0	0	0	0	0	0	19
11/11/17 12:44 PM	1148.34	120	120	Ral_38	Y	0	0	0	0	0	0	22
11/11/17 12:44 PM	1148.34	126	126	Ral_441	Y	0	0	0	0	0	0	20
11/11/17 12:44 PM	1148.34	132	132	Ral_703	Y	3	0	1	3	0	0	4
11/11/17 12:44 PM	1148.34	136	136	Ral_385	Y	0	0	5	0	0	0	8
11/11/17 12:44 PM	1148.34	142	142	Ral_38	Y	0	0	0	0	0	0	23
11/11/17 12:44 PM	1148.34	148	148	Ral_101	Y	0	0	0	0	0	0	23
11/11/17 12:44 PM	1148.34	151	151	Ral_38	Y	1	0	0	1	0	0	23
11/11/17 12:44 PM	1148.34	177	177	Ral_440	Y	1	0	0	1	0	0	6
11/11/17 12:44 PM	1148.34	186	186	Ral_703	Y	1	0	0	1	0	0	0
11/11/17 12:44 PM	1148.34	187	187	Ral_440	Y	0	0	0	0	0	0	10
11/11/17 12:44 PM	1148.34	192	192	Ral_441	Y	0	0	0	0	0	0	24
11/11/17 12:44 PM	1148.34	194	194	Ral_502	Y	0	0	0	0	0	0	19
11/11/17 12:44 PM	1148.34	196	196	Ral_441	Y	0	0	0	0	0	0	19
11/11/17 12:44 PM	1148.34	204	204	Ral_440	Y	0	0	0	0	0	0	16
11/11/17 12:44 PM	1148.34	213	213	Ral_502	Y	0	0	0	0	0	0	16
11/11/17 12:44 PM	1148.34	221	221	Ral_703	Y	1	0	0	1	0	0	3
11/11/17 12:44 PM	1148.34	222	222	Ral_26	Y	4	0	0	3	0	0	0
11/11/17 12:44 PM	1148.34	224	224	Ral_101	Y	0	0	0	0	0	0	21
11/11/17 12:44 PM	1148.34	225	225	Ral_26	Y	0	0	0	0	0	0	0
11/11/17 12:44 PM	1148.34	230	230	Ral_101	Y	0	0	0	0	0	0	23
11/11/17 12:44 PM	1148.34	232	232	Ral_101	Y	0	0	0	0	0	0	23
11/11/17 12:44 PM	1148.34	234	234	Ral_385	Y	4	0	0	4	0	0	3
11/11/17 12:44 PM	1148.34	252	252	Ral_440	Y	2	0	0	2	0	0	11
11/11/17 12:44 PM	1148.34	257	257	Ral_101	Y	0	0	0	0	0	0	23
11/11/17 12:44 PM	1148.34	259	259	Ral_443	Y	0	0	0	0	0	0	24
11/11/17 12:44 PM	1148.34	260	260	Ral_443	Y	0	0	0	0	0	0	22
11/11/17 12:44 PM	1148.34	275	275	Ral_502	Y	0	0	0	0	0	0	22
11/13/17 1:16 PM	1196.87	1	1	Ral_93	Y	0	0	0	0	0	0	0
11/13/17 1:16 PM	1196.87	2	2	Ral_385	Y	4	0	0	4	0	0	1
11/13/17 1:16 PM	1196.87	4	4	Ral_26	Y	0	0	0	0	0	0	0
11/13/17 1:16 PM	1196.87	6	6	Ral_443	Y	0	0	0	0	0	0	24
11/13/17 1:16 PM	1196.87	9	9	Ral_93	Y	0	0	0	0	0	0	0
11/13/17 1:16 PM	1196.87	10	10	Ral_703	Y	1	0	2	1	0	0	0
11/13/17 1:16 PM	1196.87	12	12	Ral_26	Y	0	0	0	0	0	0	2
11/13/17 1:16 PM	1196.87	16	16	Ral_441	Y	0	0	0	0	0	0	23
11/13/17 1:16 PM	1196.87	21	21	Ral_443	Y	0	0	0	0	0	0	23
11/13/17 1:16 PM	1196.87	23	23	Ral_26	Y	0	0	0	0	0	0	2
11/13/17 1:16 PM	1196.87	25	25	Ral_38	Y	0	0	0	0	0	0	19
11/13/17 1:16 PM	1196.87	34	34	Ral_426	Y	0	0	0	0	0	0	20
11/13/17 1:16 PM	1196.87	39	39	Ral_502	Y	0	0	0	0	0	0	24
11/13/17 1:16 PM	1196.87	49	49	Ral_93	Y	0	0	0	0	0	0	0
11/13/17 1:16 PM	1196.87	50	50	Ral_443	Y	0	0	0	0	0	0	23
11/13/17 1:16 PM	1196.87	55	55	Ral_502	Y	0	1	0	1	0	0	18
11/13/17 1:16 PM	1196.87	60	60	Ral_93	Y	0	0	0	0	0	0	0
11/13/17 1:16 PM	1196.87	69	69	Ral_385	Y	1	0	0	0	0	0	0
11/13/17 1:16 PM	1196.87	72	72	Ral_426	Y	3	0	5	3	0	0	6
11/13/17 1:16 PM	1196.87	74	74	Ral_703	Y	0	0	0	0	0	0	0
11/13/17 1:16 PM	1196.87	79	79	Ral_441	Y	0	0	0	0	0	0	22
11/13/17 1:16 PM	1196.87	84	84	Ral_426	Y	2	0	2	2	0	0	7
11/13/17 1:16 PM	1196.87	91	91	Ral_38	Y	0	0	0	0	0	0	22
11/13/17 1:16 PM	1196.87	93	93	Ral_426	Y	2	0	1	2	0	0	19
11/13/17 1:16 PM	1196.87	97	97	Ral_93	Y	0	0	0	0	0	0	0
11/13/17 1:16 PM	1196.87	101	101	Ral_440	Y	0	0	1	0	0	0	13
11/13/17 1:16 PM	1196.87	104	104	Ral_385	Y	5	0	1	3	0	0	9
11/13/17 1:16 PM	1196.87	111	111	Ral_426	Y	0	0	0	0	0	0	19
11/13/17 1:16 PM	1196.87	120	120	Ral_38	Y	0	0	0	0	0	0	22
11/13/17 1:16 PM	1196.87	126	126	Ral_441	Y	0	0	0	0	0	0	20
11/13/17 1:16 PM	1196.87	132	132	Ral_703	Y	1	0	3	1	0	0	0
11/13/17 1:16 PM	1196.87	136	136	Ral_385	Y	5	0	0	5	0	0	3
11/13/17 1:16 PM	1196.87	142	142	Ral_38	Y	1	0	0	1	0	0	22
11/13/17 1:16 PM	1196.87	148	148	Ral_101	Y	0	0	0	0	0	0	23
11/13/17 1:16 PM	1196.87	151	151	Ral_38	Y	0	0	0	0	0	0	23
11/13/17 1:16 PM	1196.87	177	177	Ral_440	Y	3	0	0	3	0	0	3
11/13/17 1:16 PM	1196.87	186	186	Ral_703	Y	0	0	0	0	0	0	0
11/13/17 1:16 PM	1196.87	187	187	Ral_440	Y	0	0	0	0	0	0	10
11/13/17 1:16 PM	1196.87	192	192	Ral_441	Y	0	1	0	1	0	0	23
11/13/17 1:16 PM	1196.87	194	194	Ral_502	Y	0	0	0	0	0	0	19
11/13/17 1:16 PM	1196.87	196	196	Ral_441	Y	0	0	0	0	0	0	19
11/13/17 1:16 PM	1196.87	204	204	Ral_440	Y	2	0	0	2	0	0	14
11/13/17 1:16 PM	1196.87	213	213	Ral_502	Y	0	0	0	0	0	0	16
11/13/17 1:16 PM	1196.87	221	221	Ral_703	Y	0	0	0	0	0	0	3
11/13/17 1:16 PM	1196.87	222	222	Ral_26	Y	0	0	0	0	0	0	0
11/13/17 1:16 PM	1196.87	224	224	Ral_101	Y	0	0	0	0	0	0	21
11/13/17 1:16 PM	1196.87	225	225	Ral_26	Y	0	0	0	0	0	0	0
11/13/17 1:16 PM	1196.87	230	230	Ral_101	Y	0	0	0	0	0	0	23
11/13/17 1:16 PM	1196.87	232	232	Ral_101	Y	0	0	0	0	0	0	23
11/13/17 1:16 PM	1196.87	234	234	Ral_385	Y	0	0	0	0	0	0	3
11/13/17 1:16 PM	1196.87	252	252	Ral_440	Y	4	0	0	4	0	0	7
11/13/17 1:16 PM	1196.87	257	257	Ral_101	Y	0	0	0	0	0	0	23
11/13/17 1:16 PM	1196.87	259	259	Ral_443	Y	0	0	0	0	0	0	24
11/13/17 1:16 PM	1196.87	260	260	Ral_443	Y	0	0	0	0	0	0	22
11/13/17 1:16 PM	1196.87	275	275	Ral_502	Y	0	0	0	0	0	0	22
11/15/17 12:09 PM	1243.75	1	1	Ral_93	Y	0	0	0	0	0	0	0
11/15/17 12:09 PM	1243.75	2	2	Ral_385	Y	1	0	0	1	0	0	0
11/15/17 12:09 PM	1243.75	4	4	Ral_26	Y	0	0	0	0	0	0	0
11/15/17 12:09 PM	1243.75	6	6	Ral_443	Y	0	0	2	0	0	0	22
11/15/17 12:09 PM	1243.75	9	9	Ral_93	Y	0	0	0	0	0	0	0
11/15/17 12:09 PM	1243.75	10	10	Ral_703	Y	0	0	0	0	0	0	0
11/15/17 12:09 PM	1243.75	12	12	Ral_26	Y	1	0	0	1	0	0	1
11/15/17 12:09 PM	1243.75	16	16	Ral_441	Y	0	0	3	0	0	0	20
11/15/17 12:09 PM	1243.75	21	21	Ral_443	Y	0	0	1	0	0	0	22
11/15/17 12:09 PM	1243.75	23	23	Ral_26	Y	2	0	0	2	0	0	0
11/15/17 12:09 PM	1243.75	25	25	Ral_38	Y	0	0	0	0	0	0	19
11/15/17 12:09 PM	1243.75	34	34	Ral_426	Y	2	0	7	2	0	0	11
11/15/17 12:09 PM	1243.75	39	39	Ral_502	Y	0	0	0	0	0	0	24
11/15/17 12:09 PM	1243.75	49	49	Ral_93	Y	0	0	0	0	0	0	0
11/15/17 12:09 PM	1243.75	50	50	Ral_443	Y	0	0	1	0	0	0	22
11/15/17 12:09 PM	1243.75	55	55	Ral_502	Y	1	0	1	0	0	0	17
11/15/17 12:09 PM	1243.75	60	60	Ral_93	Y	0	0	0	0	0	0	0
11/15/17 12:09 PM	1243.75	69	69	Ral_385	Y	0	0	0	0	0	0	0
11/15/17 12:09 PM	1243.75	72	72	Ral_426	Y	2	0	4	2	0	0	0
11/15/17 12:09 PM	1243.75	74	74	Ral_703	Y	0	0	0	0	0	0	0
11/15/17 12:09 PM	1243.75	79	79	Ral_441	Y	0	1	0	1	0	0	21
11/15/17 12:09 PM	1243.75	84	84	Ral_426	Y	2	0	4	2	0	0	1
11/15/17 12:09 PM	1243.75	91	91	Ral_38	Y	0	0	0	0	0	0	22
11/15/17 12:09 PM	1243.75	93	93	Ral_426	Y	2	0	5	2	0	0	12
11/15/17 12:09 PM	1243.75	97	97	Ral_93	Y	0	0	0	0	0	0	0
11/15/17 12:09 PM	1243.75	101	101	Ral_440	Y	1	0	0	1	0	0	12
11/15/17 12:09 PM	1243.75	104	104	Ral_385	Y	8	0	0	8	0	0	1
11/15/17 12:09 PM	1243.75	111	111	Ral_426	Y	2	0	0	2	0	0	17
11/15/17 12:09 PM	1243.75	120	120	Ral_38	Y	0	0	0	0	0	0	22
11/15/17 12:09 PM	1243.75	126	126	Ral_441	Y	0	0	0	0	0	0	20
11/15/17 12:09 PM	1243.75	132	132	Ral_703	Y	0	0	0	0	0	0	0
11/15/17 12:09 PM	1243.75	136	136	Ral_385	Y	1	0	0	1	0	0	2
11/15/17 12:09 PM	1243.75	142	142	Ral_38	Y	1	0	0	1	0	0	21
11/15/17 12:09 PM	1243.75	148	148	Ral_101	Y	0	0	0	0	0	0	23
11/15/17 12:09 PM	1243.75	151	151	Ral_38	Y	0	0	0	0	0	0	23
11/15/17 12:09 PM	1243.75	177	177	Ral_440	Y	1	0	1	1	0	0	1
11/15/17 12:09 PM	1243.75	186	186	Ral_703	Y	0	0	0	0	0	0	0
11/15/17 12:09 PM	1243.75	187	187	Ral_440	Y	0	0	2	0	0	0	8
11/15/17 12:09 PM	1243.75	192	192	Ral_441	Y	1	0	0	0	0	0	23
11/15/17 12:09 PM	1243.75	194	194	Ral_502	Y	1	0	0	1	0	0	18
11/15/17 12:09 PM	1243.75	196	196	Ral_441	Y	0	0	0	0	0	0	19
11/15/17 12:09 PM	1243.75	204	204	Ral_440	Y	0	0	0	0	0	0	14
11/15/17 12:09 PM	1243.75	213	213	Ral_502	Y	0	0	0	0	0	0	16
11/15/17 12:09 PM	1243.75	221	221	Ral_703	Y	0	0	3	0	0	0	0
11/15/17 12:09 PM	1243.75	222	222	Ral_26	Y	0	0	0	0	0	0	0
11/15/17 12:09 PM	1243.75	224	224	Ral_101	Y	0	0	0	0	0	0	21
11/15/17 12:09 PM	1243.75	225	225	Ral_26	Y	0	0	0	0	0	0	0
11/15/17 12:09 PM	1243.75	230	230	Ral_101	Y	0	0	0	0	0	0	23
11/15/17 12:09 PM	1243.75	232	232	Ral_101	Y	0	0	0	0	0	0	23
11/15/17 12:09 PM	1243.75	234	234	Ral_385	Y	1	0	1	1	0	0	1
11/15/17 12:09 PM	1243.75	252	252	Ral_440	Y	2	0	3	2	0	0	2
11/15/17 12:09 PM	1243.75	257	257	Ral_101	Y	0	0	0	0	0	0	23
11/15/17 12:09 PM	1243.75	259	259	Ral_443	Y	0	0	1	0	0	0	23
11/15/17 12:09 PM	1243.75	260	260	Ral_443	Y	0	0	0	0	0	0	22
11/15/17 12:09 PM	1243.75	275	275	Ral_502	Y	0	0	0	0	0	0	22
11/17/17 2:18 PM	1293.91	1	1	Ral_93	Y	0	0	0	0	0	0	0
11/17/17 2:18 PM	1293.91	2	2	Ral_385	Y	0	0	0	0	0	0	0
11/17/17 2:18 PM	1293.91	4	4	Ral_26	Y	0	0	0	0	0	0	0
11/17/17 2:18 PM	1293.91	6	6	Ral_443	Y	0	0	0	0	0	0	22
11/17/17 2:18 PM	1293.91	9	9	Ral_93	Y	0	0	0	0	0	0	0
11/17/17 2:18 PM	1293.91	10	10	Ral_703	Y	0	0	0	0	0	0	0
11/17/17 2:18 PM	1293.91	12	12	Ral_26	Y	0	0	1	0	0	0	0
11/17/17 2:18 PM	1293.91	16	16	Ral_441	Y	0	0	0	0	0	0	20
11/17/17 2:18 PM	1293.91	21	21	Ral_443	Y	0	0	0	0	0	0	22
11/17/17 2:18 PM	1293.91	23	23	Ral_26	Y	0	0	0	0	0	0	0
11/17/17 2:18 PM	1293.91	25	25	Ral_38	Y	0	0	0	0	0	0	19
11/17/17 2:18 PM	1293.91	34	34	Ral_426	Y	5	0	3	5	0	0	3
11/17/17 2:18 PM	1293.91	39	39	Ral_502	Y	1	0	0	1	0	0	23
11/17/17 2:18 PM	1293.91	49	49	Ral_93	Y	0	0	0	0	0	0	0
11/17/17 2:18 PM	1293.91	50	50	Ral_443	Y	0	0	0	0	0	0	22
11/17/17 2:18 PM	1293.91	55	55	Ral_502	Y	0	0	0	0	0	0	17
11/17/17 2:18 PM	1293.91	60	60	Ral_93	Y	0	0	0	0	0	0	0
11/17/17 2:18 PM	1293.91	69	69	Ral_385	Y	0	0	0	0	0	0	0
11/17/17 2:18 PM	1293.91	72	72	Ral_426	Y	0	0	0	0	0	0	0
11/17/17 2:18 PM	1293.91	74	74	Ral_703	Y	0	0	0	0	0	0	0
11/17/17 2:18 PM	1293.91	79	79	Ral_441	Y	1	0	0	0	0	0	21
11/17/17 2:18 PM	1293.91	84	84	Ral_426	Y	0	0	0	0	0	0	1
11/17/17 2:18 PM	1293.91	91	91	Ral_38	Y	0	0	0	0	0	0	22
11/17/17 2:18 PM	1293.91	93	93	Ral_426	Y	9	0	2	9	0	0	1
11/17/17 2:18 PM	1293.91	97	97	Ral_93	Y	0	0	0	0	0	0	0
11/17/17 2:18 PM	1293.91	101	101	Ral_440	Y	4	0	2	4	0	0	6
11/17/17 2:18 PM	1293.91	104	104	Ral_385	Y	0	0	0	0	0	0	1
11/17/17 2:18 PM	1293.91	111	111	Ral_426	Y	1	0	0	1	0	0	16
11/17/17 2:18 PM	1293.91	120	120	Ral_38	Y	1	0	0	1	0	0	21
11/17/17 2:18 PM	1293.91	126	126	Ral_441	Y	0	0	0	0	0	0	20
11/17/17 2:18 PM	1293.91	132	132	Ral_703	Y	0	0	0	0	0	0	0
11/17/17 2:18 PM	1293.91	136	136	Ral_385	Y	2	0	0	2	0	0	0
11/17/17 2:18 PM	1293.91	142	142	Ral_38	Y	0	0	0	0	0	0	21
11/17/17 2:18 PM	1293.91	148	148	Ral_101	Y	0	0	0	0	0	0	23
11/17/17 2:18 PM	1293.91	151	151	Ral_38	Y	0	0	0	0	0	0	23
11/17/17 2:18 PM	1293.91	177	177	Ral_440	Y	0	0	0	0	0	0	1
11/17/17 2:18 PM	1293.91	186	186	Ral_703	Y	0	0	0	0	0	0	0
11/17/17 2:18 PM	1293.91	187	187	Ral_440	Y	0	0	0	0	0	0	8
11/17/17 2:18 PM	1293.91	192	192	Ral_441	Y	0	0	0	0	0	0	23
11/17/17 2:18 PM	1293.91	194	194	Ral_502	Y	0	0	0	0	0	0	18
11/17/17 2:18 PM	1293.91	196	196	Ral_441	Y	0	0	0	0	0	0	19
11/17/17 2:18 PM	1293.91	204	204	Ral_440	Y	0	0	0	0	0	0	14
11/17/17 2:18 PM	1293.91	213	213	Ral_502	Y	0	0	0	0	0	0	16
11/17/17 2:18 PM	1293.91	221	221	Ral_703	Y	0	0	0	0	0	0	0
11/17/17 2:18 PM	1293.91	222	222	Ral_26	Y	0	0	0	0	0	0	0
11/17/17 2:18 PM	1293.91	224	224	Ral_101	Y	0	0	0	0	0	0	21
11/17/17 2:18 PM	1293.91	225	225	Ral_26	Y	0	0	0	0	0	0	0
11/17/17 2:18 PM	1293.91	230	230	Ral_101	Y	0	0	0	0	0	0	23
11/17/17 2:18 PM	1293.91	232	232	Ral_101	Y	0	0	0	0	0	0	23
11/17/17 2:18 PM	1293.91	234	234	Ral_385	Y	0	0	0	0	0	0	1
11/17/17 2:18 PM	1293.91	252	252	Ral_440	Y	0	0	0	0	0	0	2
11/17/17 2:18 PM	1293.91	257	257	Ral_101	Y	0	0	0	0	0	0	23
11/17/17 2:18 PM	1293.91	259	259	Ral_443	Y	0	0	0	0	0	0	23
11/17/17 2:18 PM	1293.91	260	260	Ral_443	Y	0	0	0	0	0	0	22
11/17/17 2:18 PM	1293.91	275	275	Ral_502	Y	0	0	0	0	0	0	22
11/19/17 1:20 PM	1340.93	1	1	Ral_93	Y	0	0	0	0	0	0	0
11/19/17 1:20 PM	1340.93	2	2	Ral_385	Y	0	0	0	0	0	0	0
11/19/17 1:20 PM	1340.93	4	4	Ral_26	Y	0	0	0	0	0	0	0
11/19/17 1:20 PM	1340.93	6	6	Ral_443	Y	0	0	0	0	0	0	22
11/19/17 1:20 PM	1340.93	9	9	Ral_93	Y	0	0	0	0	0	0	0
11/19/17 1:20 PM	1340.93	10	10	Ral_703	Y	0	0	0	0	0	0	0
11/19/17 1:20 PM	1340.93	12	12	Ral_26	Y	0	0	0	0	0	0	0
11/19/17 1:20 PM	1340.93	16	16	Ral_441	Y	0	0	0	0	0	0	20
11/19/17 1:20 PM	1340.93	21	21	Ral_443	Y	0	0	0	0	0	0	22
11/19/17 1:20 PM	1340.93	23	23	Ral_26	Y	0	0	0	0	0	0	0
11/19/17 1:20 PM	1340.93	25	25	Ral_38	Y	0	0	0	0	0	0	19
11/19/17 1:20 PM	1340.93	34	34	Ral_426	Y	1	0	0	1	0	0	2
11/19/17 1:20 PM	1340.93	39	39	Ral_502	Y	0	0	0	0	0	0	23
11/19/17 1:20 PM	1340.93	49	49	Ral_93	Y	0	0	0	0	0	0	0
11/19/17 1:20 PM	1340.93	50	50	Ral_443	Y	0	0	0	0	0	0	22
11/19/17 1:20 PM	1340.93	55	55	Ral_502	Y	0	1	0	1	0	0	16
11/19/17 1:20 PM	1340.93	60	60	Ral_93	Y	0	0	0	0	0	0	0
11/19/17 1:20 PM	1340.93	69	69	Ral_385	Y	0	0	0	0	0	0	0
11/19/17 1:20 PM	1340.93	72	72	Ral_426	Y	0	0	0	0	0	0	0
11/19/17 1:20 PM	1340.93	74	74	Ral_703	Y	0	0	0	0	0	0	0
11/19/17 1:20 PM	1340.93	79	79	Ral_441	Y	1	0	0	1	0	0	20
11/19/17 1:20 PM	1340.93	84	84	Ral_426	Y	0	0	0	0	0	0	1
11/19/17 1:20 PM	1340.93	91	91	Ral_38	Y	0	0	0	0	0	0	22
11/19/17 1:20 PM	1340.93	93	93	Ral_426	Y	1	0	0	1	0	0	0
11/19/17 1:20 PM	1340.93	97	97	Ral_93	Y	0	0	0	0	0	0	0
11/19/17 1:20 PM	1340.93	101	101	Ral_440	Y	0	0	2	0	0	0	4
11/19/17 1:20 PM	1340.93	104	104	Ral_385	Y	1	0	0	1	0	0	0
11/19/17 1:20 PM	1340.93	111	111	Ral_426	Y	1	1	0	2	0	0	14
11/19/17 1:20 PM	1340.93	120	120	Ral_38	Y	0	0	0	0	0	0	21
11/19/17 1:20 PM	1340.93	126	126	Ral_441	Y	1	0	1	1	0	0	18
11/19/17 1:20 PM	1340.93	132	132	Ral_703	Y	0	0	0	0	0	0	0
11/19/17 1:20 PM	1340.93	136	136	Ral_385	Y	0	0	0	0	0	0	0
11/19/17 1:20 PM	1340.93	142	142	Ral_38	Y	1	0	0	1	0	0	20
11/19/17 1:20 PM	1340.93	148	148	Ral_101	Y	0	0	0	0	0	0	23
11/19/17 1:20 PM	1340.93	151	151	Ral_38	Y	0	0	1	0	0	0	22
